7073	noun		התפשטות	htpevwt	formal	standard	הִתְפַּשְּׁטוּת	0	hitpashetut			hitpashetut	hitpaSetut	hitpaSetut
385	noun		התפתחות	htptxwt	formal	standard	הִתְפַּתְּחוּת	0	hitpattechut			hitpatteẖut	hitpatteHut	hitpatteHut
14199	noun		התפתלות	htptlwt	formal	standard	הִתְפַּתְּלוּת	0	hitpattelut			hitpattelut	hitpattelut	hitpattelut
9605	noun		התפטרות	htpvrwt	formal	standard	הִתְפַּטְּרוּת	0	hitpatterut			hitpatterut	hitpatterut	hitpatterut
11056	noun		התפתות	htptwt	formal	standard	הִתְפַּתּוּת	0	hitpattut			hitpattut	hitpattut	hitpattut
16814	noun		התפצלות	htpclwt	formal	standard	הִתְפַּצְּלוּת	0	hitpatzelut			hitpatstselut	hitpaTTelut	hitpaTTelut
18968	noun		התפזרות	htpzrwt	formal	standard	הִתְפַּזְּרוּת	0	hitpazzerut			hitpazzerut	hitpazzerut	hitpazzerut
13464	noun		התפוקקות	htpwqqwt	formal	standard	הִתְפּוֹקְקוּת	0	hitpokekut			hitpokekut	hitpokekut	hitpokekut
13061	noun		התפוררות	htpwrrwt	formal	standard	הִתְפּוֹרְרוּת	0	hitporerut			hitporerut	hitporerut	hitporerut
21097	noun		התפוצצות	htpwccwt	formal	standard	הִתְפּוֹצְצוּת	0	hitpotzetzut			hitpotsetsut	hitpoTeTut	hitpoTeTut
14625	noun		התרבות	htrbwt	formal	standard	הִתְרַבּוּת	0	hitrabbut			hitrabbut	hitrabbut	hitrabbut
412	noun		התרחקות	htrxqwt	formal	standard	הִתְרַחֲקוּת	0	hitrachakut			hitraẖakut	hitraHakut	hitraHakut
16350	noun		התרחשות	htrxewt	formal	standard	הִתְרַחֲשׁוּת	0	hitrachashut			hitraẖashut	hitraHaSut	hitraHaSut
18462	noun		התרחבות	htrxbwt	formal	standard	הִתְרַחֲבוּת	0	hitrachavut			hitraẖavut	hitraHavut	hitraHavut
5820	noun		התרגשות	htrgewt	formal	standard	הִתְרַגְּשׁוּת	0	hitraggeshut			hitraggeshut	hitraggeSut	hitraggeSut
2346	noun		התרגעות	htrgywt	formal	standard	הִתְרַגְּעוּת	0	hitragge'ut			hitraggeˈut	hitraggeut	hitraggeut
4040	noun		התרגזות	htrgzwt	formal	standard	הִתְרַגְּזוּת	0	hitraggezut			hitraggezut	hitraggezut	hitraggezut
15923	noun		התרככות	htrkkwt	formal	standard	הִתְרַכְּכוּת	0	hitrakkechut			hitrakkekhut	hitrakkeKut	hitrakkeKut
504	noun		התרקמות	htrqmwt	formal	standard	הִתְרַקְּמוּת	0	hitrakkemut			hitrakkemut	hitrakkemut	hitrakkemut
16975	noun		התרכזות	htrkzwt	formal	standard	הִתְרַכְּזוּת	0	hitrakkezut			hitrakkezut	hitrakkezut	hitrakkezut
4481	noun		התרעננות	htrynnwt	formal	standard	הִתְרַעְנְנוּת	0	hitra'nenut			hitraˈnenut	hitranenut	hitranenut
10841	noun		התרפקות	htrpqwt	formal	standard	הִתְרַפְּקוּת	0	hitrappekut			hitrappekut	hitrappekut	hitrappekut
20569	noun		התרפסות	htrpswt	formal	standard	הִתְרַפְּסוּת	0	hitrappesut			hitrappesut	hitrappesut	hitrappesut
14784	noun		התרשלות	htrelwt	formal	standard	הִתְרַשְּׁלוּת	0	hitrashelut			hitrashelut	hitraSelut	hitraSelut
2684	noun		התרשמות	htremwt	formal	standard	הִתְרַשְּׁמוּת	0	hitrashemut			hitrashemut	hitraSemut	hitraSemut
9732	noun		התרסקות	htrsqwt	formal	standard	הִתְרַסְּקוּת	0	hitrassekut			hitrassekut	hitrassekut	hitrassekut
9237	noun		התרסנות	htrsnwt	formal	standard	הִתְרַסְּנוּת	0	hitrassenut			hitrassenut	hitrassenut	hitrassenut
1154	noun		התראות	htrawt	formal	standard	הִתְרָאוּת	0	hitra'ut			hitraˈut	hitraut	hitraut
15032	noun		התרברבות	htrbrbwt	formal	standard	הִתְרַבְרְבוּת	0	hitravrevut			hitravrevut	hitravrevut	hitravrevut
18778	noun		התרופפות	htrwppwt	formal	standard	הִתְרוֹפְפוּת	0	hitrofefut			hitrofefut	hitrofefut	hitrofefut
17104	noun		התרוקנות	htrwqnwt	formal	standard	הִתְרוֹקְנוּת	0	hitrokenut			hitrokenut	hitrokenut	hitrokenut
7311	noun		התרוממות	htrwmmwt	formal	standard	הִתְרוֹמְמוּת	0	hitromemut			hitromemut	hitromemut	hitromemut
5693	noun		התרוששות	htrweewt	formal	standard	הִתְרוֹשְׁשׁוּת	0	hitrosheshut			hitrosheshut	hitroSeSut	hitroSeSut
5915	noun		התרוצצות	htrwccwt	formal	standard	הִתְרוֹצְצוּת	0	hitrotzetzut			hitrotsetsut	hitroTeTut	hitroTeTut
15271	noun		היתכנות	hitknwt	formal	standard	הִתָּכְנוּת	0	hittachenut			hittakhenut	hittaKenut	hittaKenut
4641	noun		היתקלות	hitqlwt	formal	standard	הִתָּקְלוּת	0	hittakelut			hittakelut	hittakelut	hittakelut
584	noun		היטמעות	hivmywt	formal	standard	הִטָּמְעוּת	0	hittame'ut			hittameˈut	hittameut	hittameut
1115	noun		היתמרות	hitmrwt	formal	standard	הִתַּמְּרוּת	0	hittammerut			hittammerut	hittammerut	hittammerut
14051	noun		היטוות	hivwwt	formal	standard	הִטָּווּת	0	hittavut			hittavut	hittavut	hittavut
12976	noun		היתוך	hitwk	formal	standard	הִתּוּךְ	0	hittuch			hittukh	hittuK	hittuK
26478	noun		התוועדות	htwwydwt	formal	standard	הִתְוַעֲדוּת	0	hitva'adut			hitvaˈadut	hitvaadut	hitvaadut
11613	noun		התוודות	htwwdwt	formal	standard	הִתְוַדּוּת	0	hitvaddut			hitvaddut	hitvaddut	hitvaddut
17857	noun		התווכחות	htwwkxwt	formal	standard	הִתְוַכְּחוּת	0	hitvakkechut			hitvakkeẖut	hitvakkeHut	hitvakkeHut
2915	noun		התווספות	htwwspwt	formal	standard	הִתְוַסְּפוּת	0	hitvassefut			hitvassefut	hitvassefut	hitvassefut
6375	noun		התייעלות	htiiylwt	formal	standard	הִתְיַעֲלוּת	0	hitya'alut			hityaˈalut	hityaalut	hityaalut
1235	noun		התייאשות	htiiaewt	formal	standard	הִתְיָאֲשׁוּת	0	hitya'ashut			hityaˈashut	hityaaSut	hityaaSut
3204	noun		התייעצות	htiiycwt	formal	standard	הִתְיָעֲצוּת	0	hitya'atzut			hityaˈatsut	hityaaTut	hityaaTut
13103	noun		התייבשות	htiibewt	formal	standard	הִתְיַבְּשׁוּת	0	hityabbeshut			hityabbeshut	hityabbeSut	hityabbeSut
174	noun		התייחדות	htiixdwt	formal	standard	הִתְיַחֲדוּת	0	hityachadut			hityaẖadut	hityaHadut	hityaHadut
12465	noun		התייחמות	htiixmwt	formal	standard	הִתְיַחֲמוּת	0	hityachamut			hityaẖamut	hityaHamut	hityaHamut
18530	noun		התייחסות	htiixswt	formal	standard	הִתְיַחֲסוּת	0	hityachasut			hityaẖasut	hityaHasut	hityaHasut
866	noun		התיידדות	htiiddwt	formal	standard	הִתְיַדְּדוּת	0	hityaddedut			hityaddedut	hityaddedut	hityaddedut
15006	noun		התייהרות	htiihrwt	formal	standard	הִתְיַהֲרוּת	0	hityaharut			hityaharut	hityaharut	hityaharut
15536	noun		התייקרות	htiiqrwt	formal	standard	הִתְיַקְּרוּת	0	hityakkerut			hityakkerut	hityakkerut	hityakkerut
7564	noun		התיימרות	htiimrwt	formal	standard	הִתְיַמְּרוּת	0	hityammerut			hityammerut	hityammerut	hityammerut
20324	noun		התייפחות	htiipxwt	formal	standard	הִתְיַפְּחוּת	0	hityappechut			hityappeẖut	hityappeHut	hityappeHut
3180	noun		התייפות	htiipwt	formal	standard	הִתְיַפּוּת	0	hityapput			hityapput	hityapput	hityapput
22794	noun		התייראות	htiirawt	formal	standard	הִתְיָרְאוּת	0	hityare'ut			hityareˈut	hityareut	hityareut
7155	noun		התיישנות	htiienwt	formal	standard	הִתיַשְּׁנוּת	0	hityashenut			hityashenut	hityaSenut	hityaSenut
2758	noun		התיישרות	htiierwt	formal	standard	הִתְיַשְּׁרוּת	0	hityasherut			hityasherut	hityaSerut	hityaSerut
20822	noun		התיישבות	htiiebwt	formal	standard	הִתְיַשְּׁבוּת	0	hityashevut			hityashevut	hityaSevut	hityaSevut
11632	noun		התייסרות	htiisrwt	formal	standard	הִתְיַסְּרוּת	0	hityasserut			hityasserut	hityasserut	hityasserut
2840	noun		התייתמות	htiitmwt	formal	standard	הִתְיַתְּמוּת	0	hityattemut			hityattemut	hityattemut	hityattemut
20374	noun		התייצבות	htiicbwt	formal	standard	הִתְיַצְּבוּת	0	hityatzevut			hityatstsevut	hityaTTevut	hityaTTevut
12245	noun		התייוונות	htiiwwnwt	formal	standard	הִתְיַוְּנוּת	0	hityavvenut			hityauuenut	hityauuenut	hityauuenut
21011	noun		הצ'טקמקות	hc'vqmqwt	informal	standard	הִצְ'טַקְמְקוּת	0	hitz\'takmekut			hitstakmekut	hiTtakmekut	hiTtakmekut
20300	noun		הצטערות	hcvyrwt	formal	standard	הִצְטַעֲרוּת	0	hitzta'arut			hitstaˈarut	hiTtaarut	hiTtaarut
5110	noun		הצטברות	hcvbrwt	formal	standard	הִצְטַבְּרוּת	0	hitztabberut			hitstabberut	hiTtabberut	hiTtabberut
4348	noun		הצטדקות	hcvdqwt	formal	standard	הִצְטַדְּקוּת	0	hitztaddekut			hitstaddekut	hiTtaddekut	hiTtaddekut
5744	noun		הצטיידות	hcviidwt	formal	standard	הִצְטַיְּדוּת	0	hitztaiyedut			hitstayyedut	hiTtayyedut	hiTtayyedut
15288	noun		הצטיינות	hcviinwt	formal	standard	הִצְטַיְּנוּת	0	hitztaiyenut			hitstayyenut	hiTtayyenut	hiTtayyenut
13904	noun		הצטלמות	hcvlmwt	formal	standard	הִצְטַלְּמוּת	0	hitztallemut			hitstallemut	hiTtallemut	hiTtallemut
8857	noun		הצטלבות	hcvlbwt	formal	standard	הִצְטַלְּבוּת	0	hitztallevut			hitstallevut	hiTtallevut	hiTtallevut
20409	noun		הצטמקות	hcvmqwt	formal	standard	הִצְטַמְּקוּת	0	hitztammekut			hitstammekut	hiTtammekut	hiTtammekut
16601	noun		הצטמררות	hcvmrrwt	formal	standard	הִצְטַמְרְרוּת	0	hitztamrerut			hitstamrerut	hiTtamrerut	hiTtamrerut
18107	noun		הצטמצמות	hcvmcmwt	formal	standard	הִצְטַמְצְמוּת	0	hitztamtzemut			hitstamtsemut	hiTtamTemut	hiTtamTemut
2911	noun		הצטננות	hcvnnwt	formal	standard	הִצְטַנְּנוּת	0	hitztannenut			hitstannenut	hiTtannenut	hiTtannenut
16731	noun		הצטרכות	hcvrkwt	formal	standard	הִצְטָרְכוּת	0	hitztarechut			hitstarekhut	hiTtareKut	hiTtareKut
18064	noun		הצטרפות	hcvrpwt	formal	standard	הִצְטָרְפוּת	0	hitztarefut			hitstarefut	hiTtarefut	hiTtarefut
7519	noun		הצטווחות	hcvwwxwt	formal	standard	הִצְטַוְּחוּת	0	hitztavvechut			hitstauueẖut	hiTtauueHut	hiTtauueHut
7070	noun		הצטוותות	hcvwwtwt	formal	standard	הִצְטַוְּתוּת	0	hitztavvetut			hitstauuetut	hiTtauuetut	hiTtauuetut
20008	noun		הצטופפות	hcvwppwt	formal	standard	הִצְטוֹפְפוּת	0	hitztofefut			hitstofefut	hiTtofefut	hiTtofefut
4172	noun		הבהוב	hbhwb	formal	standard	הִבְהוּב	0	hivhuv			hivhuv	hivhuv	hivhuv
1156	noun		היוועדות	hiwwydwt	formal	standard	הִוָּעֲדוּת	0	hivva'adut			hiuuaˈadut	hiuuaadut	hiuuaadut
18065	noun		היוודע	hiwwdy	formal	standard	הִוָּדַע	0	hivvada'			hiuuadaˈ	hiuuada	hiuuada
1774	noun		היוולד	hiwwld	formal	standard	הִוָּלֵד	0	hivvaled			hiuualed	hiuualed	hiuualed
2655	noun		היוון	hiwwn	formal	standard	הִוּוּן	0	hivvun			hiuuun	hiuuun	hiuuun
427	noun		הזדחלות	hzdxlwt	formal	standard	הִזְדַּחֲלוּת	0	hizdachalut			hizdaẖalut	hizdaHalut	hizdaHalut
18207	noun		הזדהות	hzdhwt	formal	standard	הִזְדַּהוּת	0	hizdahut			hizdahut	hizdahut	hizdahut
15883	noun		הזדיינות	hzdiinwt	formal	standard	הִזְדַּיְּנוּת	0	hizdaiyenut			hizdayyenut	hizdayyenut	hizdayyenut
19147	noun		הזדרזות	hzdrzwt	formal	standard	הִזְדַּרְזוּת	0	hizdarzut			hizdarzut	hizdarzut	hizdarzut
1736	noun		הזדווגות	hzdwwgwt	formal	standard	הִזְדַּוְגוּת	0	hizdavgut			hizdavgut	hizdavgut	hizdavgut
1896	noun		הזדקפות	hzdqpwt	formal	standard	הִזְדּקְּפוּת	0	hizdkkefut			hizdkkefut	hizdkkefut	hizdkkefut
7139	noun		הזדקקות	hzdqqwt	formal	standard	הִזְדּקְּקוּת	0	hizdkkekut			hizdkkekut	hizdkkekut	hizdkkekut
5057	noun		הזדקנות	hzdqnwt	formal	standard	הִזְדּקְּנוּת	0	hizdkkenut			hizdkkenut	hizdkkenut	hizdkkenut
5641	noun		הזדמנות	hzdmnwt	formal	standard	הִזְדּמְּנוּת	0	hizdmmenut			hizdmmenut	hizdmmenut	hizdmmenut
709	noun		היזכרות	hizkrwt	formal	standard	הִזָּכְרוּת	0	hizzacherut			hizzakherut	hizzaKerut	hizzaKerut
5009	noun		הובי	hwbi	formal	standard	הוֹבִּי	0	hobbi			hobbi	hobbi	hobbi
36213	noun		הוביט	hwbiv	formal	standard	הוֹבִּיט	0	hobbit			hobbit	hobbit	hobbit
20533	noun		הוכחה	hwkxh	formal	standard	הוֹכָחָה	0	hochachah			hokhaẖa	hoKaHa	hoKaHa
9200	noun		הוד	hwd	formal	standard	הוֹד	0	hod			hod	hod	hod
104	noun		הודאה	hwdah	formal	standard	הוֹדָאָה	0	hoda'ah			hodaˈa	hodaa	hodaa
5940	noun		הודעה	hwdyh	formal	standard	הוֹדָעָה	0	hoda'ah			hodaˈa	hodaa	hodaa
16829	noun		הודיה	hwdih	formal	standard	הוֹדָיָה	0	hodayah			hodaya	hodaya	hodaya
24392	noun	NULL	הודי	hwdi	formal	standard	הוֹדִי	0	hodi			hodi	hodi	hodi
13351	noun		הופעה	hwpyh	formal	standard	הוֹפָעָה	0	hofa'ah			hofaˈa	hofaa	hofaa
21380	noun		הופכין	hwpkin	formal	standard	הוֹפְכִין	0	hofechin			hofekhin	hofeKin	hofeKin
15497	noun		הוגה	hwgh	formal	standard	הוֹגֶה	0	hogeh			hogeh	hogeh	hogeh
26144	noun		הוקי	hwqi	formal	standard	הוֹקִי	0	hoki			hoki	hoki	hoki
13349	noun		הול	hwl	formal	standard	הוֹל	0	hol			hol	hol	hol
1057	noun		הולדה	hwldh	formal	standard	הוֹלָדָה	0	holadah			holada	holada	holada
24393	noun	NULL	הולנדי	hwlndi	formal	standard	הוֹלַנְדִּי	0	holandi			holandi	holandi	holandi
34884	noun		הומלס	hwmls	formal	standard	הוֹמְלֶס	0	homeles			homeles	homeles	homeles
29713	noun		הומולוגיה	hwmwlwgih	formal	standard	הוֹמוֹלוֹגְיָה	0	homologeyah			homologeya	homologeya	homologeya
6472	noun		הון	hwn	formal	standard	הוֹן	0	hon			hon	hon	hon
4051	noun		הונאה	hwnah	formal	standard	הוֹנָאָה	0	hona'ah			honaˈa	honaa	honaa
14688	noun		הוראה	hwrah	formal	standard	הוֹרָאָה	0	hora'ah			horaˈa	horaa	horaa
2044	noun		הורדה	hwrdh	formal	standard	הוֹרָדָה	0	horadah			horada	horada	horada
11999	noun		הורשה	hwreh	formal	standard	הוֹרָשָׁה	0	horashah			horasha	horaSa	horaSa
3283	noun		הוריה	hwrih	formal	standard	הוֹרָיָה	0	horayah			horaya	horaya	horaya
1826	noun		הורה	hwrh	formal	standard	הוֹרֶה	0	horeh			horeh	horeh	horeh
17462	noun		הורות	hwrwt	formal	standard	הוֹרוּת	0	horut			horut	horut	horut
13961	noun		הוספה	hwsph	formal	standard	הוֹסָפָה	0	hosafah			hosafa	hosafa	hosafa
30871	noun		הוספיס	hwspis	formal	standard	הוֹסְפִּיס	0	hosepis			hosepis	hosepis	hosepis
7834	noun		הושעה	hweyh	formal	standard	הוֹשָעָה	0	hosha'ah			hoaˈa	hoaa	hoaa
17320	noun		הוטל	hwvl	formal	standard	הוֹטֶל	0	hotel			hotel	hotel	hotel
4740	noun		הוצאה	hwcah	formal	standard	הוֹצָאָה	0	hotza'ah			hotsaˈa	hoTaa	hoTaa
5723	noun		הובלה	hwblh	formal	standard	הוֹבָלָה	0	hovalah			hovala	hovala	hovala
10119	noun		הווה	hwwh	formal	standard	הוֹוֶה	0	hoveh			hoveh	hoveh	hoveh
14214	noun		הוזלה	hwzlh	formal	standard	הוֹזָלָה	0	hozalah			hozala	hozala	hozala
13090	noun		הוזה	hwzh	formal	standard	הוֹזֶה	0	hozeh			hozeh	hozeh	hozeh
2031	noun		הודנה	hwdnh	formal	standard	הוּדְנָה	0	hudenah			hudena	hudena	hudena
19801	noun		הולדת	hwldt	formal	standard	הֻלֶּדֶת	0	hulledet			hulledet	hulledet	hulledet
21760	noun		הומניזם	hwmnizm	formal	standard	הוּמָנִיזְם	0	humanizem			humanizem	humanizem	humanizem
8918	noun		הומור	hwmwr	formal	standard	הוּמוֹר	0	humor			humor	humor	humor
26296	noun		הומוריסט	hwmwrisv	formal	standard	הוּמוֹרִיסְט	0	humoriset			humoriset	humoriset	humoriset
29556	noun		הומוריסטן	hwmwrisvn	formal	standard	הוּמוֹרִיסְטָן	0	humorisetan			humorisetan	humorisetan	humorisetan
76	noun		הוריקן	hwriqn	formal	standard	הוּרִיקָן	0	hurikan			hurikan	hurikan	hurikan
16530	noun		אי	ai	formal	standard	אִי	0	'i			ˈi	i	i
21792	noun		עי	yi	formal	standard	עִי	0	'i			ˈi	i	i
17451	noun		איבוד	aibwd	formal	standard	אִבּוּד	0	'ibbud			ˈibbud	ibbud	ibbud
11576	noun		איבון	aibwn	formal	standard	אִבּוּן	0	'ibbun			ˈibbun	ibbun	ibbun
3446	noun		אכלוס	aklws	formal	standard	אִכְלוּס	0	'ichlus			ˈikhlus	iKlus	iKlus
13866	noun		אחסון	axswn	formal	standard	אִחְסוּן	0	'ichsun			ˈiẖsun	iHsun	iHsun
19476	noun		אכסון	akswn	formal	standard	אִכְסוּן	0	'ichsun			ˈikhsun	iKsun	iKsun
19122	noun		איחוד	aixwd	formal	standard	אִחוּד	0	'ichud			ˈiẖud	iHud	iHud
18904	noun		איחול	aixwl	formal	standard	אִחוּל	0	'ichul			ˈiẖul	iHul	iHul
10250	noun		איחור	aixwr	formal	standard	אִחוּר	0	'ichur			ˈiẖur	iHur	iHur
2057	noun		אחזור	axzwr	formal	standard	אִחְזוּר	0	'ichzur			ˈiẖzur	iHzur	iHzur
15914	noun		איד	aid	formal	standard	אִיד	0	'id			ˈid	id	id
2605	noun		עידן	yidn	formal	standard	עִדָּן	0	'iddan			ˈiddan	iddan	iddan
19721	noun		עידית	yidit	formal	standard	עִדִּית	0	'iddit			ˈiddit	iddit	iddit
7846	noun		אידוי	aidwi	formal	standard	אִדּוּי	0	'iddui			ˈidduy	idduy	idduy
14799	noun		עידון	yidwn	formal	standard	עִדּוּן	0	'iddun			ˈiddun	iddun	iddun
9822	noun		עידור	yidwr	formal	standard	עִדּוּר	0	'iddur			ˈiddur	iddur	iddur
9621	noun		אידיאה	aidiah	formal	standard	אִידֵאָה	0	'ide'ah			ˈideˈa	idea	idea
17996	noun		אידיאל	aidial	formal	standard	אִידֵאָל	0	'ide'al			ˈideˈal	ideal	ideal
9667	noun		אידיאליסט	aidialisv	formal	standard	אִידֵאָלִיסְט	0	'ide'aliset			ˈideˈaliset	idealiset	idealiset
30102	noun		אידיאליזציה	aidializcih	formal	standard	אִידֵאָלִיזַצְיָה+	0	'ide'alizatzyah+			ˈideˈalizatsya	idealizaTya	idealizaTya
26197	noun		אידיאליזם	aidializm	formal	standard	אִידֵאָלִיזְם	0	'ide'alizem			ˈideˈalizem	idealizem	idealizem
26361	noun		אידיאולוג	aidiawlwg	formal	standard	אִידֵאוֹלוֹג	0	'ide'olog			ˈideˈolog	ideolog	ideolog
19859	noun		אידיאולוגיה	aidiawlwgih	formal	standard	אִידֵאוֹלוֹגְיָה	0	'ide'ologeyah			ˈideˈologeya	ideologeya	ideologeya
23459	noun		אידיוט	aidiwv	formal	standard	אִידְיוֹט	0	'ideyot			ˈideyot	ideyot	ideyot
20799	noun		עדכון	ydkwn	formal	standard	עִדְכּוּן	0	'idkun			ˈidkun	idkun	idkun
12422	noun		אדרה	adrh	formal	standard	אִדְרָה	0	'idrah			ˈidra	idra	idra
19591	noun		עידוד	yidwd	formal	standard	עִידוּד	0	'idud			ˈidud	idud	idud
5843	noun		אפנון	apnwn	formal	standard	אִפְנוּן	0	'ifnun			ˈifnun	ifnun	ifnun
12945	noun		אפשור	apewr	formal	standard	אִפְשׁוּר	0	'ifshur			ˈifshur	ifSur	ifSur
25635	noun		אפסון	apswn	formal	standard	אִפְסוּן	0	'ifsun			ˈifsun	ifsun	ifsun
13321	noun		אפיון	apiwn	formal	standard	אִפְיוּן	0	'ifyun			ˈifyun	ifyun	ifyun
19072	noun		איגלו	aiglw	formal	standard	אִיגְלוּ	0	'igelu			ˈigelu	igelu	igelu
15365	noun		איגרת	aigrt	formal	standard	אִגֶּרֶת	0	'iggeret			ˈiggeret	iggeret	iggeret
19064	noun		איגוד	aigwd	formal	standard	אִגּוּד	0	'iggud			ˈiggud	iggud	iggud
20188	noun		איגוף	aigwp	formal	standard	אִגּוּף	0	'igguf			ˈigguf	igguf	igguf
8015	noun		עיגול	yigwl	formal	standard	עִגּוּל	0	'iggul			ˈiggul	iggul	iggul
5454	noun		איגום	aigwm	formal	standard	אִגּוּם	0	'iggum			ˈiggum	iggum	iggum
4257	noun		עיגון	yigwn	formal	standard	עִגּוּן	0	'iggun			ˈiggun	iggun	iggun
167	noun		אגרוף	agrwp	formal	standard	אִגְרוּף	0	'igruf			ˈigruf	igruf	igruf
568	noun		עיקר	yiqr	formal	standard	עִקָּר	0	'ikkar			ˈikkar	ikkar	ikkar
3363	noun		איכר	aikr	formal	standard	אִכָּר	0	'ikkar			ˈikkar	ikkar	ikkar
4894	noun		עיקרון	yiqrwn	formal	standard	עִקָּרוֹן	0	'ikkaron			ˈikkaron	ikkaron	ikkaron
22733	noun		איכרות	aikrwt	formal	standard	אִכָּרוּת	0	'ikkarut			ˈikkarut	ikkarut	ikkarut
13796	noun		עיקול	yiqwl	formal	standard	עִקּוּל	0	'ikkul			ˈikkul	ikkul	ikkul
18468	noun		איכול	aikwl	formal	standard	אִכּוּל	0	'ikkul			ˈikkul	ikkul	ikkul
2899	noun		עיקום	yiqwm	formal	standard	עִקּוּם	0	'ikkum			ˈikkum	ikkum	ikkum
5636	noun		איכון	aikwn	formal	standard	אִכּוּן	0	'ikkun			ˈikkun	ikkun	ikkun
2685	noun		עיקור	yiqwr	formal	standard	עִקּוּר	0	'ikkur			ˈikkur	ikkur	ikkur
7574	noun		עיכוב	yikwb	formal	standard	עִכּוּב	0	'ikkuv			ˈikkuv	ikkuv	ikkuv
9268	noun		עיקוב	yiqwb	formal	standard	עִקּוּב	0	'ikkuv			ˈikkuv	ikkuv	ikkuv
10003	noun		עקבה	yqbh	formal	standard	עִקְבָה	0	'ikvah			ˈikva	ikva	ikva
20203	noun		עקביות	yqbiwt	formal	standard	עִקְבִיּוּת	0	'ikviyut			ˈikviyyut	ikviyyut	ikviyyut
14476	noun		אילן	ailn	formal	standard	אִילָן	0	'ilan			ˈilan	ilan	ilan
924	noun		אילנית	ailnit	formal	standard	אִילָנִית	0	'ilanit			ˈilanit	ilanit	ilanit
2324	noun		אלחוש	alxwe	formal	standard	אִלְחוּשׁ	0	'ilchush			ˈilẖush	ilHuS	ilHuS
8038	noun		עילפון	yilpwn	formal	standard	עִלָּפוֹן	0	'illafon			ˈillafon	illafon	illafon
10753	noun		עילה	yilh	formal	standard	עִלָּה	0	'illah			ˈilla	illa	illa
6023	noun		אילם	ailm	formal	standard	אִלֵּם	0	'illem			ˈillem	illem	illem
17536	noun		אילמות	ailmwt	formal	standard	אִלְּמוּת	0	'illemut			ˈillemut	illemut	illemut
3001	noun		עילית	yilit	formal	standard	עִלִּית	0	'illit			ˈillit	illit	illit
18431	noun		אילוף	ailwp	formal	standard	אִלּוּף	0	'illuf			ˈilluf	illuf	illuf
10205	noun		עילוי	yilwi	formal	standard	עִלּוּי	0	'illui			ˈilluy	illuy	illuy
18678	noun		עילום	yilwm	formal	standard	עִלּוּם	0	'illum			ˈillum	illum	illum
6493	noun		אילוץ	ailwc	formal	standard	אִלּוּץ	0	'illutz			ˈilluts	illuT	illuT
1320	noun		אילתית	ailtit	formal	standard	אִלְתִּית	0	'iltit			ˈiltit	iltit	iltit
17935	noun		אלתור	altwr	formal	standard	אִלְתּוּר	0	'iltur			ˈiltur	iltur	iltur
26233	noun		אילוזיה	ailwzih	formal	standard	אִילוּזְיָה	0	'iluzeyah			ˈiluzeya	iluzeya	iluzeya
26362	noun		אימאם	aimam	formal	standard	אִימָאם	0	'imam			ˈimaˈm	imam	imam
16966	noun		אימייל	aimiil	formal	standard	אִימֵיל	0	'imeil			ˈimel	imel	imel
8962	noun		אימפרסיוניסט	aimprsiwnisv	formal	standard	אִימְפְּרֶסְיוֹנִיסְט	0	'imeperesyoniset			ˈimperesyoniset	imperesyoniset	imperesyoniset
26198	noun		אימפרסיוניזם	aimprsiwnizm	formal	standard	אִימְפְּרֶסְיוֹנִיזְם	0	'imeperesyonizem			ˈimperesyonizem	imperesyonizem	imperesyonizem
2040	noun		אימפריה	aimprih	formal	standard	אִימְפֶּרְיָה	0	'imeperyah			ˈimeperya	imeperya	imeperya
29700	noun		אימפריאליזם	aimprializm	formal	standard	אִימְפֶּרְיָאלִיזְם	0	'imeperyalizem			ˈimeperyaˈlizem	imeperyalizem	imeperyalizem
21050	noun		אמלול	amlwl	formal	standard	אִמְלוּל	0	'imlul			ˈimlul	imlul	imlul
15347	noun		עמלון	ymlwn	formal	standard	עִמְלוּן	0	'imlun			ˈimlun	imlun	imlun
3517	noun		אמא	ama	formal	standard	אִמָּא	0	'imma			ˈimmaˈ	imma	imma
20709	noun		אימא	aima	formal	standard	אִמָּא	0	'imma			ˈimmaˈ	imma	imma
8271	noun		עימוד	yimwd	formal	standard	עִמּוּד	0	'immud			ˈimmud	immud	immud
1167	noun		עימום	yimwm	formal	standard	עִמּוּם	0	'immum			ˈimmum	immum	immum
4234	noun		אימון	aimwn	formal	standard	אִמּוּן	0	'immun			ˈimmun	immun	immun
4698	noun		אימונית	aimwnit	formal	standard	אִמּוּנִית	0	'immunit			ˈimmunit	immunit	immunit
6206	noun		אימות	aimwt	formal	standard	אִמּוּת	0	'immut			ˈimmut	immut	immut
12707	noun		עימות	yimwt	formal	standard	עִמּוּת	0	'immut			ˈimmut	immut	immut
1368	noun		אימוץ	aimwc	formal	standard	אִמּוּץ	0	'immutz			ˈimmuts	immuT	immuT
13356	noun		אמרה	amrh	formal	standard	אִמְרָה	0	'imrah			ˈimra	imra	imra
2554	noun		עמעום	ymywm	formal	standard	עִמְעוּם	0	'im'um			ˈimˈum	imum	imum
12116	noun		ענבל	ynbl	formal	standard	עִנְבָּל	0	'inbal			ˈinbal	inbal	inbal
8047	noun		ענבר	ynbr	formal	standard	עִנְבָּר	0	'inbar			ˈinbar	inbar	inbar
